Domain,LinkedIn Company URL,Twitter URL,Company Name,Last Funding Type,City,Description,Full Description,Category 1,Category 2,Category 3,Last Funded Date,CB Rank
http://www.winterlightlabs.com/,https://www.linkedin.com/company/winterlight-labs,https://www.twitter.com/winterlightlabs,Winterlight Labs,Series A,Toronto,Winterlight builds technology that can quickly and accurately detect signs of cognitive impairment from a sample of speech.,"Winterlight Labs builds technology that can quickly and accurately detect signs of cognitive impairment from a sample of speech.

WinterLight Labs develops a novel AI technology platform that can quickly and accurately quantify speech and language patterns to help detect and monitor cognitive and mental diseases. This platform can analyze natural speech to detect and monitor dementia, aphasia, and various cognitive conditions. Using a short one-minute sample of speech, WinterLight can characterize the speaker's cognitive, acoustic, and linguistic state, including lexical diversity, syntactic complexity, semantic content, and articulation.

Winterlight was founded in 2015 and is based in Toronto, Canada.",Artificial Intelligence (AI),Information Technology,Machine Learning,2019-11-18,51753
https://www.stellia.ai,https://www.linkedin.com/company/stellia-ai,,Stellia,Seed,Paris,"Stellia is boosting access to knowledge thanks to its generative AI solutions in the Education, Training & Corporate sectors.",,Artificial Intelligence (AI),Corporate Training,Education,2022-06-05,51779
https://edgematrix.com,https://www.linkedin.com/company/edgematrix-inc,https://x.com/EDGEMATRIX1,Edgematrix,Series B,Tokyo,Edgematrix develops fundamental technology of edge AI for processing real-time video data and provides it as a platform service.,"EDGEMATRIX is a startup spun out from the AI ​​project team of a global venture company and provides ""Edge AI Box"", ""Edge AI platform"" and ""Edge AI Solutions"".",Artificial Intelligence (AI),GPU,Internet of Things,2021-03-18,51819
http://flowlab.com/en,https://www.linkedin.com/company/flowletics/,http://twitter.com/flowlab_app,Flow Lab,Seed,Berlin,Flow Lab is a training app for mental and emotional fitness that helps ambitious people experience more flow and productivity,"Flow Lab is a training app for mental and emotional fitness that helps ambitious people achieve peak performance in their work life. 

They all experience a variety of mental distractions and emotional distress in their work days that prevent us from finding the motivation, focus and energy to perform at their best and use their time productively. If they want to experience more flow - the state where they are able to unleash their potential while feeling at ease - they believe that they have to start training their mental and emotional fitness the same way they train their physical bodies.

Through the combination of science-based elements of mindfulness meditation with concepts from performance psychology, the personalization of training programs, gamified interaction und progress tracking Flow Lab provides the long-term motivation that is necessary to establish a regular mental fitness training routine.",Apps,Artificial Intelligence (AI),Fitness,2021-06-09,51826
https://geopi.pe/,https://www.linkedin.com/company/10985571/,https://twitter.com/GeopipeInc,Geopipe,Seed,New York,"Geopipe builds immersive digital twins of the real world for gaming, simulation, architecture, and beyond using machine learning.","Geopipe uses machine learning to build immersive digital twins of the real world for gaming, simulation, architecture, and beyond.

The company was founded in 2016 and is headquartered in New York.",Architecture,Autonomous Vehicles,Machine Learning,2021-09-27,51832
https://www.vivatranslate.com,https://www.linkedin.com/company/viva-translate,https://www.twitter.com/Viva_Translate,Viva Translate,Seed,Palo Alto,"Viva Translate helps people around the world communicate in English, Spanish and Portuguese in real time.","Viva Translate helps people around the world communicate in English, Spanish and Portuguese in real time.",Natural Language Processing,Software,Speech Recognition,2021-11-20,51836
http://www.plantiga.com,https://www.linkedin.com/company/1521698?trk=tyah&trkInfo=clickedVertical%3Acompany%2Cidx%3A1-1-1%2CtarId%3A1435595674044%2Ctas%3Aplantiga,http://twitter.com/plantiga,Plantiga,Seed,Vancouver,Plantiga is a human analytics company that offers a solution to predict and track lower body musculoskeletal injuries.,"Plantiga provides human movement intelligence, a deep insight into health based on the way people move. Its platform is built to optimize health, prevent injury, and monitor recovery by detecting changes in functional movement patterns that the eye cannot see.

The company was founded in 2017 and is headquartered in Vancouver, British Columbia.",Analytics,Big Data,Hardware,2024-02-22,51838
http://hubdoc.com,http://www.linkedin.com/company/2716253,http://twitter.com/Hubdoc,Hubdoc,Seed,Toronto,Your key financial docs in one place. Automatically.,"Hubdoc is changing the way accountants and bookkeepers work. Our platform leverages cloud computing and machine learning to automate financial document collection and processing – helping customers save time, scale their practice and build deeper relationships with the small businesses they serve.",Accounting,Artificial Intelligence (AI),Cloud Computing,2017-06-21,51864
http://www.lumilabs.com/,https://www.linkedin.com/company/lumi-labs-inc/about/,https://twitter.com/labslumi,Lumi Labs,Venture,Palo Alto,Lumi Labs is a tech incubator that focuses on consumer media and artificial intelligence space.,"Lumi Labs is a tech incubator that focuses on consumer media and artificial intelligence space. It focuses on consumer media and artificial intelligence space as well as incubators, business development, and artificial intelligence. 

It was founded in 2018 and headquartered in Palo Alto, California.",Artificial Intelligence (AI),Business Development,Incubators,2020-01-10,51908
http://neatsy.ai,https://www.linkedin.com/company/neatsyai,,Neatsy.ai,Seed,Menlo Park,"Neatsy is an AI-powered app that helps to keep your joints and muscles healthy with physical therapy, orthotics and shoe fitting.","Neatsy is an app that solves foot, ankle, andspine pain issues with AI & iPhone camera. It helps to find the best-fitting shoes, orthotics, and physical therapy. It enables telehealth for orthopedic surgeons. Patented, joint research with Harvard Medical School and Mass General Hospital",Artificial Intelligence (AI),Fitness,Health Care,2022-02-09,51926
http://synesis-group.com,https://www.linkedin.com/company/synesis/,https://mobile.twitter.com/synesis_group,Synesis Group,Series A,Moscow,"Synesis builds large scale services for governments and global consumers using state-of-the-art AI, Cloud, and Big Data technologies","Synesis Group is a private IT firm and business incubator headquartered in Minsk, Belarus. Founded in 2007 as a software design powerhouse, Synesis helped Viber, Playtika, Yandex, Alfresco, and other well-known companies to develop successful products. Today, more than a billion people worldwide are using these products daily. 

As of today, Synesis has evolved into a service provider operating large projects for governments and global consumers. With a team of 1200+ world-class engineers, extensive product portfolio, and strong patent position, Synesis is one of the leading companies in Artificial Intelligence (AI).",Analytics,Artificial Intelligence (AI),Big Data,2016-08-29,52015
